2026-01-02 09:55:18 WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=10h33m28s67ms293µs800ns).
2026-01-02 12:16:28 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-8             header=Expires=0
2026-01-02 12:16:28 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-8             header=X-Frame-Options=DENY
2026-01-02 12:16:28 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-8             header=Location=http://127.0.0.1:3000/authorized?code=rLlICwtOjXeqF8BuudIbQk8D-LuRz3XXnvgxoSSMPZtMIJ66ifskPX17qTjJuZeCWVyQb9w5MEcKpnf_xyBnSBrDRNbiKTJaWhrNNSwoYh5K4t5ppurOKO_HAwQ4k73r
2026-01-02 12:16:28 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-8         remoteUser=null
2026-01-02 12:16:28 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-8             status=302
2026-01-02 12:16:28 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-8 END TIME          =02-Jan-2026 12:16:28
2026-01-02 12:16:28 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-8 ===============================================================
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9 START TIME        =02-Jan-2026 12:16:29
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9         requestURI=/oauth2/token
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9           authType=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9  characterEncoding=UTF-8
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9      contentLength=294
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9        contentType=application/x-www-form-urlencoded
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9        contextPath=
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             cookie=JSESSIONID=59eb7c7c-1957-461d-8b7d-bbc7936a4c76
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=host=127.0.0.1:9000
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=connection=keep-alive
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=content-length=294
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=sec-ch-ua-platform="Windows"
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=sec-ch-ua="Google Chrome";v="143", "Chromium";v="143", "Not A(Brand";v="24"
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=content-type=application/x-www-form-urlencoded
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=sec-ch-ua-mobile=?0
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=accept=*/*
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=origin=http://127.0.0.1:3000
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=sec-fetch-site=same-site
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=sec-fetch-mode=cors
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=sec-fetch-dest=empty
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=referer=http://127.0.0.1:3000/
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=accept-encoding=gzip, deflate, br, zstd
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=accept-language=en-US,en;q=0.9,ru;q=0.8
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=cookie=JSESSIONID=59eb7c7c-1957-461d-8b7d-bbc7936a4c76
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             locale=en_US
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             method=POST
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9          parameter=code=rLlICwtOjXeqF8BuudIbQk8D-LuRz3XXnvgxoSSMPZtMIJ66ifskPX17qTjJuZeCWVyQb9w5MEcKpnf_xyBnSBrDRNbiKTJaWhrNNSwoYh5K4t5ppurOKO_HAwQ4k73r
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9          parameter=redirect_uri=http://127.0.0.1:3000/authorized
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9          parameter=code_verifier=s1MaoMoo5rl21613HhnS3CHLG7Qe_qe7eP_uK6elcxo
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9          parameter=grant_type=authorization_code
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9          parameter=client_id=client
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9           pathInfo=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9           protocol=HTTP/1.1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9        queryString=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9         remoteAddr=127.0.0.1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9         remoteHost=127.0.0.1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9         remoteUser=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9 requestedSessionId=59eb7c7c-1957-461d-8b7d-bbc7936a4c76
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             scheme=http
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9         serverName=127.0.0.1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9         serverPort=9000
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9        servletPath=/oauth2/token
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9           isSecure=false
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9 ------------------=--------------------------------------------
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9 ------------------=--------------------------------------------
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9           authType=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9        contentType=application/json;charset=UTF-8
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Vary=Origin
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Vary=Access-Control-Request-Method
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Vary=Access-Control-Request-Headers
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Vary=Origin
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Vary=Access-Control-Request-Method
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Vary=Access-Control-Request-Headers
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Vary=Origin
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Vary=Access-Control-Request-Method
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Vary=Access-Control-Request-Headers
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Access-Control-Allow-Origin=http://127.0.0.1:3000
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Access-Control-Allow-Credentials=true
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=X-Content-Type-Options=nosniff
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=X-XSS-Protection=0
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Cache-Control=no-cache, no-store, max-age=0, must-revalidate
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Pragma=no-cache
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Expires=0
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=X-Frame-Options=DENY
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Content-Type=application/json;charset=UTF-8
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Transfer-Encoding=chunked
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Date=Fri, 02 Jan 2026 09:16:29 GMT
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Keep-Alive=timeout=60
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             header=Connection=keep-alive
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9         remoteUser=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9             status=200
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9 END TIME          =02-Jan-2026 12:16:29
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-9 ===============================================================
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1 START TIME        =02-Jan-2026 12:16:29
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1         requestURI=/oauth2/jwks
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1           authType=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1  characterEncoding=UTF-8
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1      contentLength=-1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1        contentType=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1        contextPath=
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=accept=application/json, application/jwk-set+json
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=user-agent=Java/21.0.7
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=host=127.0.0.1:9000
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=connection=keep-alive
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             locale=en_US
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             method=GET
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1           pathInfo=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1           protocol=HTTP/1.1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1        queryString=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1         remoteAddr=127.0.0.1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1         remoteHost=127.0.0.1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1         remoteUser=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1 requestedSessionId=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             scheme=http
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1         serverName=127.0.0.1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1         serverPort=9000
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1        servletPath=/oauth2/jwks
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1           isSecure=false
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1 ------------------=--------------------------------------------
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1 ------------------=--------------------------------------------
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1           authType=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1        contentType=application/json;charset=ISO-8859-1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Vary=Origin
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Vary=Access-Control-Request-Method
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Vary=Access-Control-Request-Headers
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Vary=Origin
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Vary=Access-Control-Request-Method
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Vary=Access-Control-Request-Headers
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Vary=Origin
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Vary=Access-Control-Request-Method
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Vary=Access-Control-Request-Headers
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=X-Content-Type-Options=nosniff
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=X-XSS-Protection=0
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Cache-Control=no-cache, no-store, max-age=0, must-revalidate
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Pragma=no-cache
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Expires=0
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=X-Frame-Options=DENY
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Content-Type=application/json;charset=ISO-8859-1
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Content-Length=429
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Date=Fri, 02 Jan 2026 09:16:29 GMT
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Keep-Alive=timeout=60
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             header=Connection=keep-alive
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1         remoteUser=null
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1             status=200
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1 END TIME          =02-Jan-2026 12:16:29
2026-01-02 12:16:29 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-1 ===============================================================
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7 START TIME        =02-Jan-2026 12:58:09
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7         requestURI=/oauth2/authorize
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7           authType=null
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7  characterEncoding=UTF-8
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7      contentLength=-1
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7        contentType=null
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7        contextPath=
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7             cookie=XSRF-TOKEN=8aa7cae5-38d5-4635-b229-ce674bbe56e0
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7             cookie=JSESSIONID=11522240-e9c7-48d2-9dbf-a0abb13fc615
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7             header=host=127.0.0.1:9000
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7             header=connection=keep-alive
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7             header=sec-ch-ua="Google Chrome";v="143", "Chromium";v="143", "Not A(Brand";v="24"
2026-01-02 12:58:09 INFO  o.a.c.filters.RequestDumperFilter - http-nio-9000-exec-7             header=sec-ch-ua-mobile=?0
